hs6_d12,A,B,C,CONS,D_15,D_16,D_17,D_18,D_19,D_20,D_21,D_22,D_23,D_24,D_25,D_26,D_27,D_28,D_29,D_29_30_31_32_33,D_30,D_31,D_32,D_33,D_34,D_35,D_36,D_37,E,F,G,H_551,H_552,I_60,I_61,I_62,I_63,I_64,J,K_70,K_71,K_72,K_73,K_74,K_99,L,M,N,O,P
84281000119C,0.0,0.0,0.0,934.9819931445837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.082768436152442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2770375.1085564834,1698.5966819362673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84281000191L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8501.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84281000211Q,2504.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84281000212T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6387.720000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84281000213V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363312.00000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84281000214X,98331.78,0.0,0.0,0.0,98331.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91273.75999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98331.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84281000223Y,112.6870546268922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.6870546268922,0.0,0.0,0.0,5295.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5295.015,4235.118836119323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.6870546268922,0.0,0.0
84281000292U,4900.058777242021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.03122275797864,0.0,0.0,0.0,0.0,0.0,1289.9668697831721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14364.69313021683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.03122275797864,0.0,0.0,0.0,4900.058777242021,0.0,0.0,0.0,0.0,0.0,0.0
84281000293W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11652.842523518733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17959.078738240634,0.0,0.0,17959.078738240634,0.0,0.0,0.0,0.0,0.0,0.0
84281000294Y,67587.8654176065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0459766404799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33365.14299715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2996.2303184441103,10797.732366998915,0.0,0.0,545.0459766404799,0.0,0.0,0.0,0.0,0.0,0.0,524.4884732597442,0.0,0.0,524.4884732597442,0.0,0.0,0.0,0.0,0.0,0.0
84281000299J,4841.057082299106,0.0,0.0,30808.76893295127,0.0,0.0,0.0,0.0,0.0,18819.456929332682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11066.659304739993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.401700872708375,0.0,0.0,0.0,0.0,0.0,132.28286138343083,0.0,0.0,0.0,1473.0631884207967,0.0,0.0,0.0,0.0,0.0,0.0
84281000300Q,7681.223269363491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.94336531825428,0.0,0.0,0.0,1071.5,0.0,3915.3899999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.94336531825428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84282090900A,1293.731349466809,0.0,4256.117619783403,967710.5415804376,3308442.6657419675,267.7774093084689,1.1961846796412342e-12,0.0,0.0,1.9140691349561216e-08,2651.0251227991143,1268.0544924916753,0.0,286693.9714103061,179981.14207998308,51111.33138933597,0.0,37810.25941756107,15255.41247727588,1421.7381344919809,0.0,0.13587826404543268,0.0,3.013653524067326e-10,478153.51625159755,1.920027997388342e-07,12216.459623021441,0.0,0.0,4.456145938589568,924878.50187853,0.0,0.0,0.0015720314340940567,0.0,0.0,0.0,0.0,152770.21006612116,18.398138349809564,0.0,0.0,0.0,64468.452146034644,0.0,0.0,5.893212037146105e-05,0.0,1.5759412682062615e-05,0.0
84283100000P,0.0,0.0,5697034.747768885,0.0,0.0,0.0,11163.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11163.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5615496.4916186,0.0,0.0,0.0,0.0,5669759.490548332,0.0,0.0,0.0,0.0,0.0,6.41804711558896e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84283200000B,1059086.8103994655,0.0,511671.38142714987,708222.3354324157,4062925.4944297317,0.0,1.1902032237750222e-06,0.0,0.0,9.987703335592804e-05,0.0,0.0,7589.182871675313,47983.98849113575,1.9624063471698143e-07,555979.6110999283,0.0,3.92072779167319e-06,38886.693261857756,3.92072779167319e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.419963489795716,4.0280377161972806e-13,7589.182871675313,53.383977645238595,1280167.790677799,0.0,0.0,371.2615389204048,322.9707959547828,0.0,1669.7390535723448,0.0,0.0027376228597352616,306225.09246953914,0.0,0.0,0.0,0.4183904586947364,0.0,0.0,0.0,0.0,8.573222006653824e-07,0.0
84283300100U,14725.33221891866,0.0,0.0,291.3036241773421,357608.64812297677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013931564453358997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.64517051594237,0.0,0.0,0.0,0.0,0.0,11495.603465923428,0.0,0.0,0.0,0.0,0.0,0.0,11495.603465923428,0.0,0.0,0.0,0.0,0.0,0.0
84283300200Z,288.4455555555556,0.0,0.0,0.0,2307.5644444444447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7788.030000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84283300300E,0.0,0.0,106129.7222172821,0.0,0.0,0.0,0.0,0.0,2113.2193230605535,0.0,1829.9133959808628,1829.9133959808628,0.0,0.0,5.633017681278657,1159123.1367397222,0.0,88695.83036306065,0.0,0.0,0.0,0.0,0.0,817.3776117933577,0.0,0.0,817.3776117933577,0.0,0.0,25995.652710387792,0.0,0.0,0.0,16.58283770631486,0.0,0.0,0.0,0.0,0.0,5.633017681278657,2.8925859564848397,0.0,0.0,2.8925859564848397,2.8925859564848397,0.0,0.0,0.0,0.0,0.0
84283300900M,519009.93191804166,20574.678290724412,10866499.40759925,5403850.902603433,3511149.787770388,3.720199070474631e-11,62459.88904416732,0.0,9821.734507211604,13392.370050214815,255659.1824037754,25168.804725944163,0.18303738038897008,69853.8530486056,269524.61144769506,1894422.2485632077,14806.014905862417,257198.76745496033,475078.4937126982,5.996279063814768e-10,0.5049525132036995,3.83405042982264e-08,636.2223051939844,14116.214686403839,90554.42676235142,1.6279275236460059e-06,206.84586566835978,9807.831100952326,0.18303738038897008,17575.407551492994,9671337.25741101,0.007078868769763003,2.019991341950662e-18,10987.378571320574,0.0,2.9427222758523586e-12,95323.44124563245,0.0,428488.40851771174,2518288.7857243503,60698.5323398893,6528.475804567579,0.0002359394015880758,153164.91502495937,0.05949119356241256,0.0,729.6847757371831,373.1263169885805,5540.770114646816,0.0
84283910000V,2073843.302598525,0.0,3829.106221837021,4864999.78115972,4946082.376741881,0.0,4.80873009934853e-07,0.0,7.347464540442292e-12,86906.29593875182,121767.28921636048,0.0,1.0793656375538257e-06,24.01976773327119,40986.09232040902,968817.0028649599,8.805233966267481e-05,196794.71014002681,1179818.9844884134,0.0,0.0,0.03836612689697537,7.315162058070936e-06,1.3035277816895431e-05,908042.19874198,2.6651205715299267e-08,11.417023943848628,2131.9019618649068,8.805233966267481e-05,416.6011337362298,3913677.751194615,0.00023750577637910507,0.0,11122.249158630546,0.0,9.767449611114449e-08,352.93526774271487,0.0,371466.8022924599,2013158.1873947424,9.767449611114449e-08,1.3584893901089455e-08,0.0,454.62556978176315,0.0,0.0,0.0,0.0,0.0,0.0
84283920000E,198183.0419116098,0.0,4455.80475192393,612905.1665224315,954973.1793454342,0.0,0.0,6147.018781860749,16119.666068859156,5180.930647619748,67265.45967943968,276664.3323765697,38.90979000033721,3347.089708043033,150824.762991936,2096387.6810383722,2526.5635571879848,299799.1640487198,20735.54111389547,0.0,32.44546586346968,0.0,1148.928267195483,3.858473885101409e-05,4786539.393656263,0.0,10647.954790326248,1.1913923476196633,0.11531032449007518,4456.302724390372,2043236.0455974857,2.5073036177269903,0.0,5.953139587100242,0.0,0.0,0.031437218916811845,0.0,237551.06344506962,73982.6667671451,7098.344241329677,5.309915593371928e-10,0.0,23324.312134763215,0.0,0.0,930.4269158380682,0.0,26.275038745426833,0.0
84283990100D,20.073107714110293,0.0,0.0,0.0,1082.6040597315243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129044.81283255437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84283990900X,958618.089123685,3.976086525046473e-10,240324.47118146555,6510834.702008406,3162359.3751656646,0.0,811762.3157395776,0.002261840508050288,40049.78696751057,525563.9305875325,1957645.881028868,3762.403583079789,6.554417036253698e-17,276740.3364561667,272314.05411124096,2891625.8978734766,117412.42766427588,120454.73880162649,249543.47320087618,3.2790615366535407e-07,9.592474909166142e-09,12200.678595525242,2.5304606637236613e-05,88365.60001356057,564186.3214987394,0.05538694166082857,106295.13646946667,16664.81990675866,0.46606639520696086,178320.90900029946,6425224.488259797,7.419137173162479e-12,0.0,220.84335778089618,0.0,3.446115648944798e-09,19593.996823831945,0.0,225190.97001076734,266245.871780832,6.108913255850758e-06,51256.923851924126,1.820217867754217e-06,249256.0794766604,0.0001307154734761445,0.0,1.3104265540074713e-08,1.8358324323785526e-10,2246.1935811242643,0.0
84284000000R,0.0,0.0,0.0,337455.2222436525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2451.796829262705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158438.35133304403,157850.3477510641,0.0,1.4423979253441555,279548.84382250655,0.0,0.0,0.1018000382211959,0.0,0.0,279548.84382250655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84286000200F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.45163312539233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.45163312539233,0.0,0.0,0.0,0.0,184645.38673374924,0.0
84289020000G,0.0,0.0,4.901584895442279,0.0,1805719.0903078362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701438.1869256466,160281.02372908616,0.0240629163487969,0.0,0.0,0.0,0.0,0.0,0.0,0.0240629163487969,0.0,20435.539854569095,0.0,0.0,268740.4491749805,22673.53029715323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84289090100F,43700.33802848092,0.0,666244.7892877267,0.0,127417.129492315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9347.22722665896,0.0,0.0,0.0,0.0,0.0,230.33383814182974,0.0,0.0,0.0,0.0,309.4119679589166,154583.55383251974,0.0,0.0,0.0,0.0,0.0,261.94632619791685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84289090500C,1530133.9503507938,0.0,0.0,41798.955807580474,1071.3392574850502,0.0,138437.13160783454,0.0,0.0,4.06494920316472e-05,4.017660803509332e-05,0.0,0.0,0.0,287.38210475078625,0.0,0.0,431.69281457939786,441650.99042712816,0.0,0.0,0.0,0.0,0.0,475821.2166878854,0.0,0.0,0.0,0.0,0.0,363870.4733175811,0.0,0.0,0.0,0.0,0.0,94.66497206857497,0.0,1995.538782890429,3.521780404128983,0.0,0.0,0.0,67078.4420081917,0.0,0.0,0.0,0.0,0.0,0.0
84289090650Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1828.4900000000002,1828.4900000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84289090690M,0.0,0.0,55.75079365079366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6968.849206349207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84289090900Z,69679.1609154642,2.5923113106987487e-07,1383076.4951418524,12127296.355755888,10622336.494475458,463240.22547463054,36836.51390073581,2.4843513660596908e-18,10983.655824078136,118941.8194699677,2301449.8600007347,643987.2798919395,0.0016999996817849956,136193.63450478774,650608.3983501699,13233767.405760849,1453477.82432803,1145030.4616326988,1979095.8201204273,7.471372489599865e-10,5.696183325948246e-05,21662.43162480838,107222.77774677728,47581.05431769524,21383503.4613784,4.00927071170907e-07,30457.1309965484,11925.781691222051,330149.4572974099,4385045.344831466,14742815.36485604,5.050278320127797e-10,0.004355128117135309,224097.88911807252,0.0,0.0,108526.49953347364,0.0,536443.1987857481,433228.43354078766,55463.88295063199,5.140814935924235e-12,29786.718397303906,2783634.14547172,0.1580063351203588,46469.541317541465,0.08073027713986951,2.0317821125862628e-09,97779.8457472801,1.2591594226638267e-15
84291190000T,1330.6652811911654,0.0,1330.6652811911654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.80474621420484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663570.0,634296.7292520641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.760079074063565,1330.6652811911654,0.0,0.0,18.760079074063565,0.0,0.0,0.0,0.0,0.0,0.0
84291990000N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39192.78222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4899.097777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84292090000V,981065.9739510136,0.0,5905600.550560681,59858620.441176265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.356166243236183e-06,0.00040463918381792284,0.0,6655705.4757509325,0.0,0.0,1.6910128940068775e-08,0.0,0.0,1.2533789846163295e-08,0.0,0.0,0.0,0.055053111774146346,6483161.142458823,5190051.352646731,0.0,0.0,0.003464301028230797,0.0,0.0,0.03093221598250872,0.0,1798068.5776785358,3830787.326923855,2150201.577908146,0.0,0.0,3804.455818772184,19.73327685651764,28506150.91100049,0.0,0.0,1148272.9309892487,0.0
84294000000K,441156.51985816733,0.0,0.21950744402498487,20003748.830395937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002748431296050615,0.0,0.00012499464116364257,0.013524876501981068,4.8045604201208764e-05,3.867552814926242e-06,1622173.5180651841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026665789540525134,0.0,0.2556094871716683,36232548.36168627,1883905.3292602745,0.0,0.0,1.4778933605612963,0.0,0.0,136.45003427974805,0.0,149361.1661675005,496643.6785626005,45088.94421964164,0.0,0.0,29.67989176790481,0.843119199987671,959062.3990856805,0.0,0.0,3.1729810439052392e-09,0.0
84295111000D,0.0,0.0,309540.12666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309540.12666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309540.12666666665,582354.3200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582354.3200000001,0.0,0.0,0.0,0.0,0.0
84295119000P,217.3753644862218,0.0,964770.9609342745,252683.87165565652,0.0,0.0,0.0,0.0,0.0009383959936990077,0.0,0.0,0.0,0.0,0.020469823965204685,0.0,196895.4788013064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08176065097540267,279101.17734763125,0.0,0.0,44.357943916713516,0.0,0.0,85256.19459238862,0.0,0.0,2.033496571876993,5370.346807969245,0.0,0.0,1633.7798869277383,0.0,0.0,0.0,0.0,0.0,0.0
84295129000Z,0.0,0.0,7118.666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7118.666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7118.666666666666,0.0,0.0,0.0,0.0,0.0,56949.33333333333,7118.666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84295191000G,0.0,0.0,3284407.395956014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11920.570632389243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.8807806143247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3512.8787581122515,3512.8787581122515,1613990.2868005012,0.0,0.0,54.10341880032524,15993.264895456474,0.0,0.0,0.0,0.0,0.0
84295192000P,57.12207652671222,0.0,8.36932663838059e-06,11591395.324711164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0846109911653736e-10,0.09968944610374819,0.0,4.35545770407018e-09,4705276.762250627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35545770407018e-09,0.0,152327.570501281,13.634919224425305,5955084.194423519,0.0,0.0,2.42960390572761e-06,0.0,0.0,3241473.1093850257,0.0,0.21870884071488977,0.2521096432164489,31.36882675628283,0.0,0.0,0.0019136584107133803,0.020473479610313986,0.0,0.0,0.0,0.0,0.0
84295199000T,2403419.680032677,0.0,37947565.535929695,24414331.912973218,4.536154400614902e-09,0.0,1.4823394841297905e-13,0.0,0.0,3.3310423478211155e-15,0.0,0.0,0.0,0.0,4.87279964567959e-05,60.243611082720996,0.0,4.4270866511431917e-07,20944715.220586244,0.0,0.0,2.0833548371547634e-07,0.0,0.0,3.337522941958024e-08,0.0,0.0,1.450263444383558e-10,244774.12482575164,35493030.98777347,12272984.362274734,1.595219493099091e-13,0.0,41.93469784454518,0.0,0.0,475857.7316481903,0.0,1226837.6589008244,2014143.344480858,7058002.203945363,0.0,0.0,70.17683199296496,709183.656530094,970408.8457548271,0.0,0.0,389495.45915373607,0.0
84295211000Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11496.659891067146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45594.52240328087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958640.0577056521,0.0,0.0,0.0,0.0,0.0
84295212000Y,129363.3187312878,0.0,1.6762874845910402e-08,5478252.219405144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24887764950433652,0.002055527535195347,0.0,0.0,312508.1914779879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.02906453775586,0.5963316076867397,331604.15303554066,0.0,0.0,0.0,0.0,0.0,1.414434496621522,0.0,4.425167994873334,223067.82946444672,18344.575606417704,0.0,0.0,0.006347344767799761,0.0,0.0,0.0,0.0,0.0,0.0
84295219000B,21526393.899540745,0.0,23605584.044966843,12273827.180530887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0237545366116754,287.4064184516336,7.333462479222192e-07,1.2919986173203967e-07,1749859.3117185065,0.0,0.0,1.097036263663843e-08,0.0,0.0,1.811782922344103e-09,0.0,0.0,0.0,3457735.2240765644,63794085.42542419,5915942.907532635,0.0,0.0,1252185.475589278,0.0,0.0,0.1214445192752943,0.0,3760501.1090414757,5586564.371849047,17590967.2670357,0.0,0.0,141579.32131967405,5875282.552629569,10128073.487126496,0.0,0.0,0.0,0.0
84295220000T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27462.869999999995,0.0,0.0,54925.73999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84295290000L,70391.67145197846,0.0,544612.7266145498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41935.98627191468,0.0,0.0,0.0,0.0,0.0,62778.28920783373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41935.98627191468,111668.78480720326,866185.8287600557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544612.7266145498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84295900100M,1255.580468597978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015215380372501762,0.0,0.0,0.0,0.018105289216678422,0.0,0.0,1255.580468597978,1652192.4627825054,0.0,0.0,208.8782344264215,0.0,0.0,555.1613850624154,0.0,0.0,0.0,8188.060643951582,0.0,220133.3171826365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005767784673544658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84295900200T,0.0,0.0,0.0,2891768.179322226,0.0,0.0,0.0007177498185268825,0.0,0.0007177498185268825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5017.709818386546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.290372967196552e-05,0.0,0.0,0.0,252047.77811682998,0.0,0.0,1.0266185654861537e-05,0.0,0.0,0.0,0.0,1901491.258468,87169.86438345334,356.783089831878,0.0,0.0,0.005322603088437459,0.0,0.0,0.0,0.0,0.0,0.0
84295900900F,1392721.8041075815,0.0,4597285.937568408,39605265.938335635,0.0,0.0,0.0,0.0,0.0,0.0,229354.6925206157,0.0,0.0,0.0,0.0,8.837462511689078e-14,0.0,2.4345502584983215e-06,5391167.369371975,0.0,0.0,7.712277976318024e-07,0.0,0.0,0.0004632538645418128,0.0,1.8567407726037323e-10,0.0,0.4087654486350883,31323313.869062297,17979615.52989383,0.0,0.0,3.841139315148716e-07,0.0,0.0,0.0015312710114680922,0.0,4305670.147528936,1417.9107050787165,6618.732064476842,0.0,0.0,7.181248504182632,0.7768290861761568,0.0,0.0,0.0,0.0,0.0
84301000100C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820834.0971128277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7426.2128871724035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84301000900W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.26618742594074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17318.91462263189,0.0,0.0,0.0,0.0,0.0,0.0,17318.91462263189,734578.0434116758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.26618742594074,0.5849682085029259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84302000000L,0.0,0.0,9291.684062321141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15534.935937678858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84303110000X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231516.33999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
