HS,HS4,HS4Desc,HS6,HS6Desc,BEC5Code1,BEC5Code2,BEC5Category,BEC5EndUse,BEC5Processing,BEC5Specification,BEC5Durability,i3,i31Desc,standesci3,i4,i4Desc,standesci4,GTAP,GTAPcode,GTAPdesc,CPC1,CPCdesc,BEC4Code,BEC4ENDUSE,BEC4INT,BEC4CONS,BEC4CAP,AddedByUNSD,NoteByUNSD
H5,0205,"Meat; of horses, asses, mules or hinnies, fresh, chilled or frozen",020500,"Meat; of horses, asses, mules or hinnies, fresh, chilled or frozen",111210,113101,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",INT/CONS,PROCESSED,GENERIC,,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,19,cmt,"Bovine cattle sheep and goat horse meat prods,",21118,Meat of horses  asses  mules or hinnies  fresh  chilled or frozen,121,DUAL-USE,0.5,0.5,0,1,1To1 WITH H4
H5,0206,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies; fresh, chilled or frozen",020610,"Offal, edible; of bovine animals, fresh or chilled",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,19,cmt,"Bovine cattle sheep and goat horse meat prods,",21119,Edible offal of bovine animals  swine  sheep  goats  horses  asses  mules  or hinnies  fresh  chilled or frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0206,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies; fresh, chilled or frozen",020621,"Offal, edible; of bovine animals, tongues, frozen",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,19,cmt,"Bovine cattle sheep and goat horse meat prods,",21119,Edible offal of bovine animals  swine  sheep  goats  horses  asses  mules  or hinnies  fresh  chilled or frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0206,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies; fresh, chilled or frozen",020622,"Offal, edible; of bovine animals, livers, frozen",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,19,cmt,"Bovine cattle sheep and goat horse meat prods,",21119,Edible offal of bovine animals  swine  sheep  goats  horses  asses  mules  or hinnies  fresh  chilled or frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0206,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies; fresh, chilled or frozen",020629,"Offal, edible; of bovine animals, (other than tongues and livers), frozen",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,19,cmt,"Bovine cattle sheep and goat horse meat prods,",21119,Edible offal of bovine animals  swine  sheep  goats  horses  asses  mules  or hinnies  fresh  chilled or frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0206,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies; fresh, chilled or frozen",020630,"Offal, edible; of swine, fresh or chilled",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,19,cmt,"Bovine cattle sheep and goat horse meat prods,",21119,Edible offal of bovine animals  swine  sheep  goats  horses  asses  mules  or hinnies  fresh  chilled or frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0206,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies; fresh, chilled or frozen",020641,"Offal, edible; of swine, livers, frozen",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,19,cmt,"Bovine cattle sheep and goat horse meat prods,",21119,Edible offal of bovine animals  swine  sheep  goats  horses  asses  mules  or hinnies  fresh  chilled or frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0206,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies; fresh, chilled or frozen",020649,"Offal, edible; of swine, (other than livers), frozen",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,19,cmt,"Bovine cattle sheep and goat horse meat prods,",21119,Edible offal of bovine animals  swine  sheep  goats  horses  asses  mules  or hinnies  fresh  chilled or frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0206,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies; fresh, chilled or frozen",020680,"Offal, edible; of sheep, goats, horses, asses, mules or hinnies, fresh or chilled",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,19,cmt,"Bovine cattle sheep and goat horse meat prods,",21119,Edible offal of bovine animals  swine  sheep  goats  horses  asses  mules  or hinnies  fresh  chilled or frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0206,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies; fresh, chilled or frozen",020690,"Offal, edible; of sheep, goats, horses, asses, mules or hinnies, frozen",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,19,cmt,"Bovine cattle sheep and goat horse meat prods,",21119,Edible offal of bovine animals  swine  sheep  goats  horses  asses  mules  or hinnies  fresh  chilled or frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",020711,"Meat and edible offal; of fowls of the species Gallus domesticus, not cut in pieces, fresh or chilled",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,20,omt,"Meat products nec,",21121,Meat and edible offal of poultry  fresh or chilled,122,CONS,0,1,0,1,1To1 WITH H4
H5,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",020712,"Meat and edible offal; of fowls of the species Gallus domesticus, not cut in pieces, frozen",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,20,omt,"Meat products nec,",21122,Meat and edible offal of poultry  frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",020713,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, fresh or chilled",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,20,omt,"Meat products nec,",21121,Meat and edible offal of poultry  fresh or chilled,122,CONS,0,1,0,1,1To1 WITH H4
H5,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",020714,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,20,omt,"Meat products nec,",21122,Meat and edible offal of poultry  frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",020724,"Meat and edible offal; of turkeys, not cut in pieces, fresh or chilled",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,20,omt,"Meat products nec,",21121,Meat and edible offal of poultry  fresh or chilled,122,CONS,0,1,0,1,1To1 WITH H4
H5,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",020725,"Meat and edible offal; of turkeys, not cut in pieces, frozen",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,20,omt,"Meat products nec,",21122,Meat and edible offal of poultry  frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",020726,"Meat and edible offal; of turkeys, cuts and offal, fresh or chilled",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,20,omt,"Meat products nec,",21121,Meat and edible offal of poultry  fresh or chilled,122,CONS,0,1,0,1,1To1 WITH H4
H5,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",020727,"Meat and edible offal; of turkeys, cuts and offal, frozen",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,20,omt,"Meat products nec,",21122,Meat and edible offal of poultry  frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",020741,"Meat and edible offal; of ducks, not cut in pieces, fresh or chilled",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,20,omt,"Meat products nec,",21122,Meat and edible offal of poultry  frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",020742,"Meat and edible offal; of ducks, not cut in pieces, frozen",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,20,omt,"Meat products nec,",21122,Meat and edible offal of poultry  frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",020743,"Meat and edible offal; of ducks, fatty livers (foie gras), fresh or chilled",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,20,omt,"Meat products nec,",21122,Meat and edible offal of poultry  frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",020744,"Meat and edible offal; of ducks, cuts and offal, excluding fatty livers, fresh or chilled",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,20,omt,"Meat products nec,",21121,Meat and edible offal of poultry  fresh or chilled,122,CONS,0,1,0,1,1To1 WITH H4
H5,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",020745,"Meat and edible offal; of ducks, cuts and offal, excluding fatty livers, frozen",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,20,omt,"Meat products nec,",21122,Meat and edible offal of poultry  frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",020751,"Meat and edible offal; of geese, not cut in pieces, fresh or chilled",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,20,omt,"Meat products nec,",21121,Meat and edible offal of poultry  fresh or chilled,122,CONS,0,1,0,1,1To1 WITH H4
H5,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",020752,"Meat and edible offal; of geese, not cut in pieces, frozen",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,20,omt,"Meat products nec,",21121,Meat and edible offal of poultry  fresh or chilled,122,CONS,0,1,0,1,Manual from Description
H5,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",020753,"Meat and edible offal; of geese, fatty livers (foie gras), fresh or chilled",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,20,omt,"Meat products nec,",21121,Meat and edible offal of poultry  fresh or chilled,122,CONS,0,1,0,1,1To1 WITH H4
H5,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",020754,"Meat and edible offal; of geese, cuts and offal, excluding fatty livers, fresh or chilled",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,20,omt,"Meat products nec,",21121,Meat and edible offal of poultry  fresh or chilled,122,CONS,0,1,0,1,1To1 WITH H4
H5,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",020755,"Meat and edible offal; of geese, cuts and offal, excluding fatty livers, frozen",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,20,omt,"Meat products nec,",21121,Meat and edible offal of poultry  fresh or chilled,122,CONS,0,1,0,1,Manual from Description
H5,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",020760,"Meat and edible offal; of guinea fowls, fresh, chilled or frozen",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,20,omt,"Meat products nec,",21121,Meat and edible offal of poultry  fresh or chilled,122,CONS,0,1,0,1,1To1 WITH H4
H5,0208,"Meat and edible meat offal, n.e.c. in chapter 2; fresh, chilled or frozen",020810,"Meat and edible meat offal; of rabbits or hares, fresh, chilled or frozen",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,20,omt,"Meat products nec,",21129,Other meat and edible offal  fresh  chilled or frozen (including rabbit meat)  excluding frogs legs,122,CONS,0,1,0,1,1To1 WITH H4
H5,0208,"Meat and edible meat offal, n.e.c. in chapter 2; fresh, chilled or frozen",020830,"Meat and edible meat offal; of primates, fresh, chilled or frozen",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,20,omt,"Meat products nec,",21129,Other meat and edible offal  fresh  chilled or frozen (including rabbit meat)  excluding frogs legs,122,CONS,0,1,0,1,1To1 WITH H4
H5,0208,"Meat and edible meat offal, n.e.c. in chapter 2; fresh, chilled or frozen",020840,"Meat and edible meat offal; of whales, dolphins and porpoises (mammals of the order Cetacea); of manatees and dugongs (mammals of the order Sirenia); of seals, sea lions and walruses (mammals of the suborder Pinnipedia), fresh, chilled or frozen",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,20,omt,"Meat products nec,",21129,Other meat and edible offal  fresh  chilled or frozen (including rabbit meat)  excluding frogs legs,122,CONS,0,1,0,1,1To1 WITH H4
H5,0208,"Meat and edible meat offal, n.e.c. in chapter 2; fresh, chilled or frozen",020850,"Meat and edible meat offal; of reptiles (including snakes and turtles), fresh, chilled or frozen",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,20,omt,"Meat products nec,",21129,Other meat and edible offal  fresh  chilled or frozen (including rabbit meat)  excluding frogs legs,122,CONS,0,1,0,1,1To1 WITH H4
H5,0208,"Meat and edible meat offal, n.e.c. in chapter 2; fresh, chilled or frozen",020860,"Meat and edible meat offal; of camels and other camelids (Camelidae), fresh, chilled or frozen",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,20,omt,"Meat products nec,",21129,Other meat and edible offal  fresh  chilled or frozen (including rabbit meat)  excluding frogs legs,122,CONS,0,1,0,1,1To1 WITH H4
H5,0208,"Meat and edible meat offal, n.e.c. in chapter 2; fresh, chilled or frozen",020890,"Meat and edible meat offal; n.e.c. in chapter 2, fresh, chilled or frozen",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,20,omt,"Meat products nec,",21129,Other meat and edible offal  fresh  chilled or frozen (including rabbit meat)  excluding frogs legs,122,CONS,0,1,0,1,1To1 WITH H4
H5,0209,"Pig fat, free of lean meat, and poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",020910,"Fat; pig fat, free of lean meat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",111210,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",INT,PROCESSED,GENERIC,,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,19,cmt,"Bovine cattle sheep and goat horse meat prods,",21611,Fats of bovine animals  sheep  goats  pigs and poultry  raw or rendered (including pig and poultry fat  frozen  salted  in brine  dried or smoked and including lard),121,INT,1,0,0,1,1To1 WITH H4
H5,0209,"Pig fat, free of lean meat, and poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",020990,"Fat; poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",111210,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",INT,PROCESSED,GENERIC,,1511,"Production, processing and preserving of meat and meat products",C15,1010,Processing and preserving of meat,D10,19,cmt,"Bovine cattle sheep and goat horse meat prods,",21611,Fats of bovine animals  sheep  goats  pigs and poultry  raw or rendered (including pig and poultry fat  frozen  salted  in brine  dried or smoked and including lard),121,INT,1,0,0,1,1To1 WITH H4
