clae6,clae6_desc,clae3,clae3_desc,clae2,clae2_desc,letra,letra_desc
561011,Servicios de restaurantes y cantinas sin espectáculo ,561, Servicios de expendio de comidas y bebidas,56,Servicios de expendio de alimentos y bebidas,I, SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
561012,Servicios de restaurantes y cantinas con espectáculo ,561, Servicios de expendio de comidas y bebidas,56,Servicios de expendio de alimentos y bebidas,I, SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
561013,"Servicios de ""fast food"" y locales de venta de comidas y bebidas al paso (Incluye el expendio de hamburguesas, productos lácteos excepto helados, etc.) ",561, Servicios de expendio de comidas y bebidas,56,Servicios de expendio de alimentos y bebidas,I, SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
561014,"Servicios de expendio de bebidas en bares (Incluye: bares, cervecerías, pubs, cafeterías)",561, Servicios de expendio de comidas y bebidas,56,Servicios de expendio de alimentos y bebidas,I, SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
561019,Servicios de expendio de comidas y bebidas en establecimientos con servicio de mesa y/o en mostrador n.c.p.,561, Servicios de expendio de comidas y bebidas,56,Servicios de expendio de alimentos y bebidas,I, SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
561020,"Servicios de preparación de comidas para llevar (Incluye rotiserías, casas de empanadas, pizzerías sin consumo en el local) ",561, Servicios de expendio de comidas y bebidas,56,Servicios de expendio de alimentos y bebidas,I, SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
561030,Servicio de expendio de helados,561, Servicios de expendio de comidas y bebidas,56,Servicios de expendio de alimentos y bebidas,I, SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
561040,Servicios de preparación de comidas realizadas por/para vendedores ambulantes.,561, Servicios de expendio de comidas y bebidas,56,Servicios de expendio de alimentos y bebidas,I, SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
562010,"Servicios de preparación de comidas para empresas y eventos (Incluye el servicio de catering, el suministro de comidas para banquetes, bodas, fiestas y otras celebraciones, comidas para hospital, etc.) ",562, Servicios de preparación de comidas para empresas y  servicios de comidas ncp,56,Servicios de expendio de alimentos y bebidas,I, SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
562091,Servicios de cantinas con atención exclusiva  a los empleados o estudiantes dentro de empresas o establecimientos educativos (Incluye cantinas deportivas),562, Servicios de preparación de comidas para empresas y  servicios de comidas ncp,56,Servicios de expendio de alimentos y bebidas,I, SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
562099,Servicios de comidas n.c.p.,562, Servicios de preparación de comidas para empresas y  servicios de comidas ncp,56,Servicios de expendio de alimentos y bebidas,I, SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
581100,"Edición de libros, folletos, y otras publicaciones",581, Edición,58,Edición,J, INFORMACIÓN Y COMUNICACIONES
581200,Edición de directorios y listas de correos,581, Edición,58,Edición,J, INFORMACIÓN Y COMUNICACIONES
581300,"Edición de periódicos, revistas y publicaciones periódicas",581, Edición,58,Edición,J, INFORMACIÓN Y COMUNICACIONES
581900,Edición n.c.p.,581, Edición,58,Edición,J, INFORMACIÓN Y COMUNICACIONES
591110,Producción de filmes y videocintas,591, Servicios de cinematografía,59,Servicios audiovisuales,J, INFORMACIÓN Y COMUNICACIONES
591120,Postproducción de filmes y videocintas,591, Servicios de cinematografía,59,Servicios audiovisuales,J, INFORMACIÓN Y COMUNICACIONES
591200,Distribución de filmes y videocintas,591, Servicios de cinematografía,59,Servicios audiovisuales,J, INFORMACIÓN Y COMUNICACIONES
591300,Exhibición de filmes y videocintas,591, Servicios de cinematografía,59,Servicios audiovisuales,J, INFORMACIÓN Y COMUNICACIONES
592000,Servicios de grabación de sonido y edición de música,592, Servicios de grabación de sonido y edición de música,59,Servicios audiovisuales,J, INFORMACIÓN Y COMUNICACIONES
601000,Emisión y retransmisión de radio,601, Emisión y retransmisión de radio,60,Programación y radiodifusión,J, INFORMACIÓN Y COMUNICACIONES
602100,Emisión y retransmisión  de televisión abierta,602, Servicios de televisión,60,Programación y radiodifusión,J, INFORMACIÓN Y COMUNICACIONES
602200,Operadores de televisión por suscripción.,602, Servicios de televisión,60,Programación y radiodifusión,J, INFORMACIÓN Y COMUNICACIONES
602310,Emisión de señales de televisión por suscripción,602, Servicios de televisión,60,Programación y radiodifusión,J, INFORMACIÓN Y COMUNICACIONES
602320,Producción de programas de televisión,602, Servicios de televisión,60,Programación y radiodifusión,J, INFORMACIÓN Y COMUNICACIONES
602900,Servicios de televisión n.c.p,602, Servicios de televisión,60,Programación y radiodifusión,J, INFORMACIÓN Y COMUNICACIONES
611010,Servicios de locutorios,611, Servicios de telefonía fija,61,Telecomunicaciones,J, INFORMACIÓN Y COMUNICACIONES
611090,"Servicios de telefonía fija, excepto locutorios",611, Servicios de telefonía fija,61,Telecomunicaciones,J, INFORMACIÓN Y COMUNICACIONES
612000,Servicios de telefonía móvil,612, Servicios de telefonía móvil,61,Telecomunicaciones,J, INFORMACIÓN Y COMUNICACIONES
613000,"Servicios de telecomunicaciones vía satélite, excepto servicios de transmisión de televisión",613," Servicios de telecomunicaciones vía satélite, excepto servicios de transmisión de televisión",61,Telecomunicaciones,J, INFORMACIÓN Y COMUNICACIONES
614010,Servicios de proveedores de acceso a internet,614, Servicios de telecomunicación vía internet,61,Telecomunicaciones,J, INFORMACIÓN Y COMUNICACIONES
614090,Servicios de telecomunicación vía internet n.c.p.,614, Servicios de telecomunicación vía internet,61,Telecomunicaciones,J, INFORMACIÓN Y COMUNICACIONES
619000,Servicios de telecomunicaciones n.c.p. (Incluye el servicio de pagers),619, Servicios de telecomunicaciones ncp,61,Telecomunicaciones,J, INFORMACIÓN Y COMUNICACIONES
620100,Servicios de consultores en informática y suministros de programas de informática,620, Servicios de programación y consultoría informática y actividades conexas,62,"Servicios de programación, consultoría informática y actividades conexas",J, INFORMACIÓN Y COMUNICACIONES
620200,Servicios de consultores en equipo de informática ,620, Servicios de programación y consultoría informática y actividades conexas,62,"Servicios de programación, consultoría informática y actividades conexas",J, INFORMACIÓN Y COMUNICACIONES
620300,Servicios de consultores en tecnología de la información,620, Servicios de programación y consultoría informática y actividades conexas,62,"Servicios de programación, consultoría informática y actividades conexas",J, INFORMACIÓN Y COMUNICACIONES
620900,Servicios de informática n.c.p.,620, Servicios de programación y consultoría informática y actividades conexas,62,"Servicios de programación, consultoría informática y actividades conexas",J, INFORMACIÓN Y COMUNICACIONES
631110,Procesamiento de datos,631," Procesamiento de datos,  hospedaje y actividades conexas; portales web",63,Actividades de procesamiento de información,J, INFORMACIÓN Y COMUNICACIONES
631120,Hospedaje de datos,631," Procesamiento de datos,  hospedaje y actividades conexas; portales web",63,Actividades de procesamiento de información,J, INFORMACIÓN Y COMUNICACIONES
631190,Actividades conexas al procesamiento y hospedaje de datos n.c.p.,631," Procesamiento de datos,  hospedaje y actividades conexas; portales web",63,Actividades de procesamiento de información,J, INFORMACIÓN Y COMUNICACIONES
631200,Portales web,631," Procesamiento de datos,  hospedaje y actividades conexas; portales web",63,Actividades de procesamiento de información,J, INFORMACIÓN Y COMUNICACIONES
639100,Agencias de noticias,639, Servicios de agencias de noticias y servicios de información ncp,63,Actividades de procesamiento de información,J, INFORMACIÓN Y COMUNICACIONES
639900,Servicios de información n.c.p.,639, Servicios de agencias de noticias y servicios de información ncp,63,Actividades de procesamiento de información,J, INFORMACIÓN Y COMUNICACIONES
641100,Servicios de la banca central (Incluye las actividades del Banco Central de la República Argentina),641, Intermediación monetaria ,64,Servicios financieros (excepto seguros y pensiones),K, INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS 
641910,Servicios de la banca mayorista,641, Intermediación monetaria ,64,Servicios financieros (excepto seguros y pensiones),K, INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS 
641930,Servicios de la banca minorista,641, Intermediación monetaria ,64,Servicios financieros (excepto seguros y pensiones),K, INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS 
641941,Servicios de intermediación financiera realizada por las compañías financieras,641, Intermediación monetaria ,64,Servicios financieros (excepto seguros y pensiones),K, INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS 
641942,Servicios de intermediación financiera realizada por sociedades de ahorro y préstamo para la vivienda y otros inmuebles,641, Intermediación monetaria ,64,Servicios financieros (excepto seguros y pensiones),K, INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS 
641943,Servicios de intermediación financiera realizada por cajas de crédito,641, Intermediación monetaria ,64,Servicios financieros (excepto seguros y pensiones),K, INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS 
642000,Servicios de sociedades de cartera,642, Servicios de sociedades de cartera,64,Servicios financieros (excepto seguros y pensiones),K, INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS 
643001,Servicios de fideicomisos,643, Fondos y sociedades de inversión y entidades financieras similares,64,Servicios financieros (excepto seguros y pensiones),K, INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS 
643009,Fondos y sociedades de inversión y entidades financieras similares n.c.p.,643, Fondos y sociedades de inversión y entidades financieras similares,64,Servicios financieros (excepto seguros y pensiones),K, INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS 
649100,"Arrendamiento financiero, leasing",649, Servicios financieros excepto los de la banca central y las entidades financieras,64,Servicios financieros (excepto seguros y pensiones),K, INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS 
649210,Actividades de crédito para financiar otras actividades económicas ,649, Servicios financieros excepto los de la banca central y las entidades financieras,64,Servicios financieros (excepto seguros y pensiones),K, INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS 
649220,Servicios de entidades de tarjeta de compra y/o crédito,649, Servicios financieros excepto los de la banca central y las entidades financieras,64,Servicios financieros (excepto seguros y pensiones),K, INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS 
649290,"Servicios de crédito n.c.p. (Incluye el otorgamiento de préstamos por entidades que no reciben depósitos y que están fuera del sistema bancario y cuyo destino es financiar el consumo, la vivienda u otros bienes)",649, Servicios financieros excepto los de la banca central y las entidades financieras,64,Servicios financieros (excepto seguros y pensiones),K, INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS 
649910,"Servicios de agentes de mercado abierto ""puros"" (Incluye las transacciones extrabursátiles - por cuenta propia -)",649, Servicios financieros excepto los de la banca central y las entidades financieras,64,Servicios financieros (excepto seguros y pensiones),K, INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS 
649991,"Servicios de socios inversores en sociedades regulares según Ley 19.550 - S.R.L., S.C.A, etc, excepto socios inversores en sociedades anónimas incluidos en 649999 (No incluye los servicios de socios miembros  que desarrollan actividades de asesoramiento, dirección y gestión empresarial de sociedades regulares según Ley 19.550: 702091 y 702092) ",649, Servicios financieros excepto los de la banca central y las entidades financieras,64,Servicios financieros (excepto seguros y pensiones),K, INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS 
649999,"Servicios de financiación y actividades financieras n.c.p. (Incluye actividades de inversión en acciones, títulos, la actividad de corredores de bolsa, securitización, mutuales financieras, etc.), (No incluye actividades financieras relacionadas con el otorgamiento de créditos)",649, Servicios financieros excepto los de la banca central y las entidades financieras,64,Servicios financieros (excepto seguros y pensiones),K, INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS 
651110,Servicios de seguros de salud (Incluye medicina prepaga y mutuales de salud),651, Servicios de seguros,65,"Servicios de seguros, reaseguros y pensiones",K, INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS 
651120,"Servicios de seguros de vida (Incluye los seguros de vida, retiro y sepelio)",651, Servicios de seguros,65,"Servicios de seguros, reaseguros y pensiones",K, INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS 
651130,Servicios de seguros personales excepto  los de salud y de vida (Incluye los seguros para viajes),651, Servicios de seguros,65,"Servicios de seguros, reaseguros y pensiones",K, INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS 
651210,Servicios de aseguradoras de riesgo de trabajo (ART),651, Servicios de seguros,65,"Servicios de seguros, reaseguros y pensiones",K, INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS 
651220,Servicios de seguros patrimoniales excepto los de las aseguradoras de riesgo de trabajo (ART),651, Servicios de seguros,65,"Servicios de seguros, reaseguros y pensiones",K, INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS 
651310,Obras Sociales,651, Servicios de seguros,65,"Servicios de seguros, reaseguros y pensiones",K, INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS 
651320,Servicios de cajas de previsión social pertenecientes a asociaciones profesionales ,651, Servicios de seguros,65,"Servicios de seguros, reaseguros y pensiones",K, INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS 
